ID;CDU_Erststimmen;CDU_Zweitstimmen;SPD_Erststimmen;SPD_Zweitstimmen;AfD_Erststimmen;AfD_Zweitstimmen;DIE LINKE_Erststimmen;DIE LINKE_Zweitstimmen;FDP_Erststimmen;FDP_Zweitstimmen;GRÜNE_Erststimmen;GRÜNE_Zweitstimmen;CSU_Erststimmen;CSU_Zweitstimmen;FREIE WÄHLER_Erststimmen;FREIE WÄHLER_Zweitstimmen;Die PARTEI_Erststimmen;Die PARTEI_Zweitstimmen
61;0.12359487663806912;0.12721727337899552;0.15689709034503058;0.13213441511655413;0.04520772802048478;0.04848702636620878;0.061145551368149996;0.07004082870902908;0.04875789352031594;0.04909738035346358;0.054229410033280544;0.0591050188072094;0.0;0.0;0.001186398134989355;0.0017461902534774828;0.01253031454899716;0.00862260440574455
62;0.12803855825649624;0.12931585039715804;0.18194427813036362;0.15737636211232187;0.058875184608629706;0.06379475511914741;0.055322715842414084;0.05829641160739233;0.03448688779786852;0.03858819303077476;0.03347902446812757;0.039935337085379;0.0;0.0;0.0028140342473955216;0.0022651977807049057;0.008122779707021115;0.007344429808805333
63;0.18932372041791634;0.15449466783597962;0.1302233484665688;0.107743145225763;0.0362454717386424;0.04037198364899938;0.0502449258439161;0.04649149583230373;0.05651625490376586;0.08917949438519818;0.04229230562998351;0.050918411349442076;0.0;0.0;0.0;0.0010998648183769483;0.0;0.004854909903144063
64;0.14244160070732867;0.12598351134124375;0.18871660294124562;0.17076531644021803;0.07122903057409315;0.06899981658365902;0.040048252606628386;0.04447846268888356;0.036078934868387015;0.04905211375575527;0.026501309780793958;0.029010351265807904;0.0;0.0;0.0;0.0013074293024065164;0.0;0.005387267143549153
65;0.16471881163135071;0.13964626509864336;0.17361198727696506;0.14468467989880007;0.05913289462325606;0.05836094639193057;0.03525728287503403;0.04191595890911264;0.038705318308287905;0.06420451149787838;0.034023825808636526;0.03895931417794984;0.0;0.0;0.0;0.0010624663828996035;0.0;0.005715737119255211
66;0.19192507400397923;0.16281757743396993;0.15002845458515862;0.12699568107924492;0.03910851122963512;0.04221425199733542;0.0316309109437658;0.041437816805410345;0.04866395796662211;0.0746436559509787;0.03415432531752229;0.03956290227945491;0.0;0.0;0.0;0.001177887478659061;0.009820140552415993;0.005818852375847572
67;0.224451654265343;0.18178851048122316;0.12342781652516853;0.11869135274804267;0.04627668874944146;0.048075690167660716;0.03466283294154217;0.03740601868940998;0.039729566957433994;0.06972976123404503;0.0303615487731432;0.03174091271151866;0.0;0.0;0.0;0.0010840634895964874;0.0076001010238377405;0.004973481242593204
68;0.16149008740140694;0.14474525687486678;0.17094969089746323;0.14390854828394797;0.05361330206778939;0.05392773395864421;0.03396397356640375;0.039410573438499255;0.0493498188019612;0.07094969089746322;0.034917927947132804;0.03759859305052227;0.0;0.0;0.0;0.0008793434235770624;0.0;0.004295459390321893
69;0.1458571866091832;0.132734940042877;0.19835559639079323;0.1706080523947511;0.06570546799538247;0.06702947204749453;0.039352604424340944;0.04230216505288949;0.03136617428793554;0.04874785026032464;0.025264447428557966;0.026753363017409947;0.0;0.0;0.0;0.0012109218554903762;0.0;0.0047117581925695574
70;0.1995129749423749;0.16234478399881033;0.1545746895679976;0.13222172652241804;0.050840211168116586;0.054344189159045285;0.029927875678489108;0.037093835972934794;0.036601234292512455;0.06831362926611644;0.027223213621830618;0.03233511785262845;0.0;0.0;0.0;0.0011339133021042458;0.008931890846903115;0.004600713807718046
71;0.19109279230108092;0.15975633473233836;0.15944265647839698;0.12641860990344983;0.0466878713166331;0.04939805143068652;0.03329380987333672;0.041461991605969924;0.03969911981881944;0.07346344707306822;0.02914070979115302;0.03811818141895495;0.0;0.0;0.0;0.0009724025872182385;0.0069322894121042165;0.004121732256789566
72;0.1573018255661186;0.13965185789903353;0.15939395535424292;0.1318539195978429;0.05480502228191376;0.055393159467106746;0.04300716591028128;0.053222026176493825;0.04445263740025808;0.06532126627984211;0.03750032918126037;0.043671380542315154;0.0;0.0;0.0;0.0010943448122496394;0.008406557875917684;0.0049245516551233775
73;0.22731659358356504;0.2102018782457643;0.1544003667223586;0.11856954153673557;0.03323119793959938;0.035046714879397804;0.021400179742208657;0.028246065877328957;0.03827664617927174;0.06841965583589174;0.024820107000898713;0.030453637970239998;0.0;0.0;0.00484338904537586;0.001851706646239588;0.0;0.00292231879512404
74;0.21450081615575375;0.17010337972881004;0.140581706259349;0.12047141299995151;0.04534019059795755;0.04844679005672686;0.027783414350334632;0.03353331693240363;0.04309194636536842;0.08161198393187748;0.033366314764966896;0.036623754891098426;0.0;0.0;0.0;0.001145670783060593;0.0;0.0033993021823412266
75;0.22916332197625122;0.18753059772343028;0.13045580945472132;0.11103579363805197;0.03989447625616662;0.04344232564500496;0.024761610287574003;0.02948480866388785;0.04669881533543033;0.08535055328612116;0.029574000408299987;0.03227353720584067;0.0;0.0;0.002988914457188954;0.0015360800426534743;0.0021366377883618648;0.003672717831015339
76;0.2420725761070994;0.19290089357527332;0.1264852411297997;0.11303889247340339;0.03545723183166727;0.03783184993356373;0.02577020414055618;0.030469355347162684;0.04193292735023849;0.08124375778895361;0.033816211629736345;0.034149129552210666;0.0;0.0;0.0;0.0012756943401007004;0.0;0.003556034800234516
77;0.18354829997858094;0.1599165587953176;0.17474599789534462;0.15268622940743706;0.04663581080451849;0.04907572103072238;0.03081550739888807;0.03641798828470586;0.03848911818664382;0.060992168074426575;0.028722027174267327;0.031296039336567924;0.0;0.0;0.0;0.0012776934466991368;0.001583147856697181;0.0037976923291830026
78;0.16223374903432292;0.15092577657415976;0.17651586540230177;0.10221037469685522;0.030794133211084984;0.03717255411328913;0.02884438520681761;0.04848335639639028;0.052985604690714505;0.07955481225539718;0.042605814154208374;0.07130304856825108;0.0;0.0;0.002280837288010889;0.0011658870504472536;0.007405646628690443;0.0055181547290586025
79;0.15782979880119236;0.13421577616114333;0.15622002404986893;0.11701320899888965;0.03487046703739709;0.036875544231947624;0.04370625987680201;0.05834995784362056;0.04021764670650406;0.07014268667443757;0.06164783067417956;0.06896967965758884;0.0;0.0;0.0;0.0011038981981027326;0.011973333210473211;0.006863887877852467
80;0.1729895562124961;0.1572033923208482;0.19784424239930884;0.13918976896719934;0.0459773492644682;0.05251867480855015;0.023691000240965272;0.03790207406449641;0.03253031166800863;0.06625957249234495;0.02169275164708579;0.035416017725640465;0.0;0.0;0.0;0.0012694755772881415;0.009908962144943549;0.005606850466355958
81;0.18032740954870352;0.1507722125442718;0.178725466121039;0.15690145905402933;0.03779235055532391;0.03811043191493219;0.034720310895687445;0.040483681437398125;0.03505487315475729;0.0642886926196884;0.03442200661543304;0.04343376244101898;0.0;0.0;0.0;0.0009921501475864546;0.0;0.003975192950130446
82;0.21287985769763462;0.17791869212177172;0.16139029954104772;0.14873856013904355;0.045501452896287646;0.04899111968063439;0.02244181625614426;0.02990318550905684;0.029831898541672324;0.05823466311815985;0.027954675067213428;0.0278290742199169;0.0;0.0;0.00382233929880781;0.00169730874725036;0.0;0.0028650571653586073
83;0.20057415011689572;0.17023531660305455;0.15611709264589765;0.13206997140832807;0.046294955625956834;0.04893983007164328;0.025319363762903415;0.0314604919466469;0.046242830363158634;0.07347152319670723;0.02887932615549159;0.035389192309400117;0.0;0.0;0.0;0.001447923966616665;0.0;0.0035580318272993515
84;0.22577413520337622;0.19033458597195843;0.12020797729838033;0.11378914873459323;0.048880104804601976;0.05016296390315547;0.028603678133825323;0.029460428556534194;0.054446716016699835;0.075933472649716;0.027579204083390374;0.030108657712340378;0.0;0.0;0.0;0.0016545709221626374;0.0;0.0030643560092655973
85;0.2318906095170588;0.20109289222245527;0.14213023572043368;0.13171484988101867;0.0421389152086332;0.0445293909169156;0.023232096747361798;0.028602530070810157;0.0337559761892707;0.05826468099264413;0.02518498159225211;0.026331397325271053;0.0;0.0;0.005554872447688001;0.002665326167933631;0.0;0.002911245000253152
86;0.2216891570611094;0.18549902441423863;0.13545065503615406;0.11503057928478906;0.05131417140795881;0.05382282050861631;0.026230959681253996;0.032422240076079294;0.039754709865713486;0.07002246306711046;0.031117086687763366;0.03277640230205447;0.0;0.0;0.0;0.0012658020298742397;0.0;0.0036039285772844283
87;0.202166276689948;0.18010180444866675;0.12343789400843289;0.10620561449188673;0.03658157550594348;0.04039631017516698;0.02465649795042311;0.03237686411803686;0.07931188168164999;0.08440796842654656;0.03473431736481296;0.04568591920151534;0.0;0.0;0.004146068272315171;0.0023515889352169503;0.0;0.0034394187294382577
88;0.23108834561556146;0.17826852273316549;0.1285370224191476;0.10876109865923012;0.021019031211648047;0.04820174351942013;0.03489775693288084;0.03479260415886423;0.04790789193175729;0.082694734294785;0.036594605806737845;0.04169955691790017;0.0;0.0;0.0;0.0013914736945211084;0.0;0.004145612104380693
89;0.15612352904551396;0.14379552954361496;0.2035598655127327;0.1664591245875101;0.06103293692796215;0.06416163377124712;0.03173058962704688;0.0367271651827408;0.030275200796961586;0.05312558371209763;0.02361310005603636;0.024601519208019427;0.0;0.0;0.0;0.0010506817757300292;0.0;0.0037435402527862525
